subject,condition,trial,band,angle_rad
10,is_s,50,Alpha,5.01919294165439
10,is_s,51,Alpha,1.6107296886001512
10,is_s,52,Alpha,1.9791375767751214
10,is_s,53,Alpha,4.661087510032498
10,is_s,54,Alpha,1.6995655919902637
10,is_s,55,Alpha,2.3958030744805514
10,is_s,56,Alpha,2.316349335910224
10,is_s,57,Alpha,3.167943358494422
10,is_s,58,Alpha,3.3968034926340924
10,is_s,59,Alpha,3.8084065755455527
10,is_s,60,Alpha,3.67842953986509
10,is_s,1,Beta,2.8897988590400927
10,is_s,2,Beta,1.960585983226318
10,is_s,3,Beta,4.055650403729958
10,is_s,4,Beta,4.523431779376807
10,is_s,5,Beta,1.0371781934086188
10,is_s,6,Beta,2.313020238047063
10,is_s,7,Beta,3.177719583999083
10,is_s,8,Beta,2.120439659556284
10,is_s,9,Beta,4.2432220331615635
10,is_s,10,Beta,1.4759320105886662
10,is_s,11,Beta,0.16356536713967282
10,is_s,12,Beta,1.0157977823029818
10,is_s,13,Beta,0.992854486782012
10,is_s,14,Beta,1.373793184130315
10,is_s,15,Beta,6.2287129487812765
10,is_s,16,Beta,4.838905640106107
10,is_s,17,Beta,2.5421285235299065
10,is_s,18,Beta,1.04169199947617
10,is_s,19,Beta,2.339547036242694
10,is_s,20,Beta,4.370331525105572
10,is_s,21,Beta,0.9379093929791783
10,is_s,22,Beta,1.74190007843022
10,is_s,23,Beta,4.205799440389397
10,is_s,24,Beta,2.6981618916347663
10,is_s,25,Beta,6.0559037384284755
10,is_s,26,Beta,3.2159074579431963
10,is_s,27,Beta,5.099698988065727
10,is_s,28,Beta,2.89693505167231
10,is_s,29,Beta,1.6702337364080022
10,is_s,30,Beta,4.381816788774204
10,is_s,31,Beta,3.5864864322877152
10,is_s,32,Beta,2.614758902301297
10,is_s,33,Beta,4.29284499354528
10,is_s,34,Beta,2.451076312415843
10,is_s,35,Beta,2.9488865045709165
10,is_s,36,Beta,4.115629047609257
10,is_s,38,Beta,5.664786787498665
10,is_s,39,Beta,4.845611245472974
10,is_s,40,Beta,1.2732774207569215
10,is_s,41,Beta,0.9340132476060674
10,is_s,42,Beta,0.2004470435497489
10,is_s,43,Beta,2.878767301094448
10,is_s,44,Beta,2.710474055330971
10,is_s,45,Beta,4.949549203471908
10,is_s,46,Beta,4.807943455850955
10,is_s,48,Beta,1.1946608923048359
10,is_s,49,Beta,1.8755868220546486
10,is_s,50,Beta,5.4180643492967455
10,is_s,51,Beta,3.598519580698571
10,is_s,52,Beta,5.8372814658542005
10,is_s,53,Beta,3.1654190097321218
10,is_s,54,Beta,5.821650835085531
10,is_s,55,Beta,3.823270735797315
10,is_s,56,Beta,3.930638828617054
10,is_s,57,Beta,2.9971059199999344
10,is_s,58,Beta,2.8592949943566666
10,is_s,59,Beta,4.812124666521995
10,is_s,60,Beta,3.9798524310404537
10,vs_s,1,Delta,1.806459610521625
10,vs_s,2,Delta,4.0161577325488445
10,vs_s,3,Delta,4.741024316981862
10,vs_s,4,Delta,1.826512306045708
10,vs_s,5,Delta,4.21890822538172
10,vs_s,6,Delta,4.769984029944433
10,vs_s,7,Delta,1.5510010249753645
10,vs_s,8,Delta,1.3710073599039494
10,vs_s,9,Delta,4.795980230718293
10,vs_s,10,Delta,2.3502349206519724
10,vs_s,11,Delta,5.222792680914336
10,vs_s,12,Delta,1.199550513195146
10,vs_s,13,Delta,3.0658633654538603
10,vs_s,14,Delta,2.8042703178883026
10,vs_s,15,Delta,0.06299763316645657
10,vs_s,16,Delta,4.869070051663799
10,vs_s,17,Delta,3.496720133024136
10,vs_s,18,Delta,2.1779163374840835
10,vs_s,19,Delta,1.4531312703887662
10,vs_s,20,Delta,3.6338748080664423
10,vs_s,21,Delta,1.1003082370759438
10,vs_s,22,Delta,2.2061351442937207
