region,Time,condition,Value,SE
AGR,117.5,vaa_ba,-0.058205598,0.156440211
AGR,118.3333,vaa_ba,-0.057960402,0.155813371
AGR,119.1667,vaa_ba,-0.058018578,0.155131615
AGR,120,vaa_ba,-0.058363558,0.154401314
AGR,120.8333,vaa_ba,-0.058972609,0.153624456
AGR,121.6667,vaa_ba,-0.059817627,0.152799059
AGR,122.5,vaa_ba,-0.060866018,0.151919942
AGR,123.3333,vaa_ba,-0.062081625,0.150979814
AGR,124.1667,vaa_ba,-0.0634257,0.14997059
AGR,125,vaa_ba,-0.064857879,0.148884852
AGR,125.8333,vaa_ba,-0.066337153,0.147717342
AGR,126.6667,vaa_ba,-0.067822802,0.146466371
AGR,127.5,vaa_ba,-0.069275273,0.145135061
AGR,128.3333,vaa_ba,-0.070657001,0.143732297
AGR,129.1667,vaa_ba,-0.071933127,0.142273333
AGR,130,vaa_ba,-0.073072131,0.140779961
AGR,130.8333,vaa_ba,-0.074046347,0.139280206
AGR,131.6667,vaa_ba,-0.074832362,0.137807501
AGR,132.5,vaa_ba,-0.075411297,0.136399358
AGR,133.3333,vaa_ba,-0.075768961,0.135095544
AGR,134.1667,vaa_ba,-0.075895886,0.133935883
AGR,135,vaa_ba,-0.075787245,0.132957795
AGR,135.8333,vaa_ba,-0.075442656,0.132193789
AGR,136.6667,vaa_ba,-0.074865896,0.131669147
AGR,137.5,vaa_ba,-0.074064511,0.131400063
AGR,138.3333,vaa_ba,-0.07304937,0.131392446
AGR,139.1667,vaa_ba,-0.071834138,0.131641572
AGR,140,vaa_ba,-0.070434724,0.132132609
AGR,140.8333,vaa_ba,-0.068868694,0.132841964
AGR,141.6667,vaa_ba,-0.067154665,0.133739273
AGR,142.5,vaa_ba,-0.065311724,0.134789788
AGR,143.3333,vaa_ba,-0.063358851,0.135956905
AGR,144.1667,vaa_ba,-0.061314391,0.137204582
AGR,145,vaa_ba,-0.05919557,0.13849944
AGR,145.8333,vaa_ba,-0.057018079,0.139812411
AGR,146.6667,vaa_ba,-0.054795723,0.141119859
AGR,147.5,vaa_ba,-0.052540163,0.142404126
AGR,148.3333,vaa_ba,-0.05026073,0.143653548
AGR,149.1667,vaa_ba,-0.04796434,0.144861962
AGR,150,vaa_ba,-0.045655488,0.146027797
AGR,150.8333,vaa_ba,-0.043336342,0.147152836
AGR,151.6667,vaa_ba,-0.041006915,0.148240773
AGR,152.5,vaa_ba,-0.038665309,0.14929568
AGR,153.3333,vaa_ba,-0.036308044,0.15032052
AGR,154.1667,vaa_ba,-0.033930429,0.151315848
AGR,155,vaa_ba,-0.031526994,0.152278782
AGR,155.8333,vaa_ba,-0.029091949,0.153202375
AGR,156.6667,vaa_ba,-0.02661967,0.154075415
AGR,157.5,vaa_ba,-0.024105189,0.154882676
AGR,158.3333,vaa_ba,-0.021544674,0.155605614
AGR,159.1667,vaa_ba,-0.018935893,0.156223433
AGR,160,vaa_ba,-0.016278642,0.156714443
AGR,160.8333,vaa_ba,-0.01357512,0.15705762
AGR,161.6667,vaa_ba,-0.010830253,0.15723425
AGR,162.5,vaa_ba,-0.008051941,0.157229556
AGR,163.3333,vaa_ba,-0.005251233,0.157034219
AGR,164.1667,vaa_ba,-0.002442417,0.156645702
AGR,165,vaa_ba,0.000356976,0.156069307
AGR,165.8333,vaa_ba,0.003126266,0.155318904
AGR,166.6667,vaa_ba,0.005841793,0.154417273
AGR,167.5,vaa_ba,0.008477186,0.153396017
AGR,168.3333,vaa_ba,0.011003706,0.152295002
AGR,169.1667,vaa_ba,0.013390671,0.151161292
AGR,170,vaa_ba,0.015605939,0.150047571
AGR,170.8333,vaa_ba,0.017616457,0.149010066
AGR,171.6667,vaa_ba,0.019388845,0.148106028
AGR,172.5,vaa_ba,0.020890021,0.147390894
AGR,173.3333,vaa_ba,0.022087839,0.146915299
AGR,174.1667,vaa_ba,0.022951728,0.146722184
AGR,175,vaa_ba,0.023453324,0.14684427
AGR,175.8333,vaa_ba,0.023567076,0.147302164
AGR,176.6667,vaa_ba,0.023270813,0.148103308
AGR,177.5,vaa_ba,0.022546257,0.149241884
AGR,178.3333,vaa_ba,0.021379471,0.150699654
AGR,179.1667,vaa_ba,0.019761238,0.152447595
AGR,180,vaa_ba,0.01768735,0.154448087
AGR,180.8333,vaa_ba,0.015158809,0.156657399
AGR,181.6667,vaa_ba,0.012181933,0.159028173
AGR,182.5,vaa_ba,0.008768364,0.161511726
AGR,183.3333,vaa_ba,0.004934974,0.164059991
AGR,184.1667,vaa_ba,0.000703679,0.166627041
AGR,185,vaa_ba,-0.003898849,0.169170166
AGR,185.8333,vaa_ba,-0.008841548,0.171650545
AGR,186.6667,vaa_ba,-0.014089421,0.174033558
AGR,187.5,vaa_ba,-0.019604057,0.176288836
AGR,188.3333,vaa_ba,-0.025344214,0.178390102
AGR,189.1667,vaa_ba,-0.031266449,0.180314903
AGR,190,vaa_ba,-0.037325781,0.182044284
AGR,190.8333,vaa_ba,-0.043476378,0.183562479
AGR,191.6667,vaa_ba,-0.049672245,0.184856651
AGR,192.5,vaa_ba,-0.055867912,0.185916714
AGR,193.3333,vaa_ba,-0.06201909,0.186735271
AGR,194.1667,vaa_ba,-0.068083298,0.18730765
AGR,195,vaa_ba,-0.074020447,0.187632042
AGR,195.8333,vaa_ba,-0.079793349,0.187709728
AGR,196.6667,vaa_ba,-0.085368178,0.187545344
AGR,197.5,vaa_ba,-0.090714837,0.187147175
AGR,198.3333,vaa_ba,-0.095807251,0.186527413
AGR,199.1667,vaa_ba,-0.100623574,0.185702351
AGR,200,vaa_ba,-0.1051463,0.18469245
AGR,200.8333,vaa_ba,-0.109362294,0.183522264
AGR,201.6667,vaa_ba,-0.113262723,0.182220147
AGR,202.5,vaa_ba,-0.116842919,0.180817761
AGR,203.3333,vaa_ba,-0.120102153,0.179349322
AGR,204.1667,vaa_ba,-0.123043345,0.177850623
AGR,205,vaa_ba,-0.12567271,0.176357836
