subject,label,condition,trial,band,angle_rad
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,44,Gamma,0.9785146636246603
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,45,Gamma,5.444950903707943
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,46,Gamma,1.695050086872194
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,47,Gamma,0.8512996501453043
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,48,Gamma,5.232224540339201
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,49,Gamma,3.324243415683186
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,50,Gamma,2.8638123079770765
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,51,Gamma,1.9282065071069894
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,52,Gamma,2.87858306619681
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,53,Gamma,0.9320757102708772
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,54,Gamma,1.8946032309307703
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,55,Gamma,1.5994011877670924
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,56,Gamma,2.9190156379762953
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,57,Gamma,2.663310194838945
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,58,Gamma,2.4837710507248794
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,1,Delta,2.0518470350103577
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,2,Delta,0.3459504890240806
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,3,Delta,3.1345760830011615
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,4,Delta,3.9712404591132784
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,5,Delta,0.10533361255904901
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,6,Delta,2.741156914851369
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,7,Delta,3.954766348688647
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,8,Delta,1.4757321808026536
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,9,Delta,3.872494796052437
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,10,Delta,4.936771747703772
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,11,Delta,3.3197284507043823
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,12,Delta,1.4884938624839026
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,13,Delta,3.18649564656219
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,14,Delta,1.7125005487450042
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,15,Delta,1.833878521726764
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,16,Delta,5.616470342203295
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,17,Delta,1.2364747561562957
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,18,Delta,0.00733573735732624
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,19,Delta,3.7150543832718532
