subject,label,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Theta_bandITPC
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,8,58.583737690733535,30101.368210752906,18010.850535126436,196285.34653022123,240630.95708499706,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,9,-12.785342421977381,105510.11870768182,11579.74145794387,93826.63591944656,82890.84063735769,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,10,-1.0712897711246454,52662.83352527393,16374.364603716118,39833.54854326713,129618.62774932048,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,11,18.499539059042316,93507.88648426658,6872.654994754572,84481.81281676084,94711.10156388591,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,12,-34.876689225416534,42492.671915095525,10675.40211352423,212398.533191308,34950.13598262504,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,13,-21.60928362394621,32415.62153916011,9112.0518370647,98987.1851079238,64065.747913150735,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,14,20.21641379477078,1649.972502351104,5159.774201997421,175542.22854624756,34282.56662929992,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,15,-6.210633640333605,35101.87996940312,6991.6279507154,156219.24024544033,171269.48023975492,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,16,28.164085934991494,32479.321258662298,4810.440900829697,78517.23068766989,273791.6962092147,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,17,41.22363344372182,14166.642152270333,9995.737168351592,2230.867712045374,15234.479620612068,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,18,-24.346470457149827,20239.812252043524,13532.212975356197,49609.0763540626,13275.738809648403,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,19,47.46386967786006,19059.439811977078,5414.842552262834,165482.0267915309,137818.52908379355,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,20,-7.647877036968887,87907.5933230173,2754.9178849662003,69317.59865979051,103444.4879973063,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,21,45.21563623832504,8322.615599878904,4548.323183053171,313830.5308979062,224019.57124040276,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,22,-8.143412162030627,3133.682862113534,3806.221725431442,52269.276672257445,5294.713992593781,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,23,-56.68488394403317,25382.29918811556,6649.989409557936,128163.48564266598,176601.56930030635,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,24,1.768781381176293,71418.57190387425,12606.677732474833,236029.13706121952,67112.514830685,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,25,20.91268689155472,6188.799985078411,4838.468854614647,116196.88352614745,10528.671965694906,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,26,-10.224424651469574,48517.40902719068,10081.670765473902,25851.140230688285,101270.05542668965,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,27,18.274174026009092,7238.43435748096,4462.555276030391,26176.758434824646,26335.82201454303,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,28,-81.46464143927281,3856.4454027836828,10971.762513873864,147638.30694303664,69532.26235458282,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,29,-6.868109219620155,16574.639885105844,15075.34688834177,199232.2168414306,190282.78535434583,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,30,18.871118211801594,11467.860746218863,11418.972989086991,16268.572587205459,119495.60816238959,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,31,-5.218184336630756,45101.18074075796,4520.127755227535,90348.71998125386,17398.967858540684,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,32,-27.227875072225277,33410.83814257905,4569.891730826459,45147.47887101645,75520.65269525842,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,33,-48.12253645517918,18665.5337356413,6776.8936263743735,251641.7427872323,65507.669091206604,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,34,37.9423054834149,36833.5856301034,4366.621260433217,127244.04500882461,67511.59460112631,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,35,5.644272107646159,69006.63899973026,8870.975877720319,896458.7766273553,423786.2165854844,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,36,-5.184621289647534,6213.5864102923615,6755.779829142116,189295.98649346767,69711.49970889598,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,37,1.4925517674121547,5789.550334515158,3831.7361881154225,75717.27689797455,34055.11556114734,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,38,-12.571894143533852,3765.05977989667,4081.1347579650424,52927.22730875725,18688.978958302192,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,39,24.142142189294184,75866.0334973372,14430.859370215328,58395.194899071605,26533.082895290656,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,40,16.923600077474703,4844.466700374923,3630.205295168022,274510.3136758936,38407.744222962785,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,41,25.5320643583783,34418.15487770446,8521.679859840517,24303.839748016744,64614.182183836645,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,42,-41.55739485969654,45168.98929221714,10882.655332061324,177352.6131420501,187044.3334434762,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,43,-13.545410905155538,50362.19477910875,6408.498935390812,3074.90484423697,11870.158023195749,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,44,-32.867127509277694,36951.86294664374,4965.546202673363,257710.20719045872,110878.68600609293,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,45,-10.23413514879462,55087.41651537907,5156.4443480685195,82082.46845568223,87274.55727107935,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,46,6.219397100984479,32883.37969552544,9719.329236182119,252579.79024396537,38900.83944969541,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,47,-26.056631656601866,16808.487871530193,3023.553098774241,34855.4180721217,109692.73920598629,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,48,-23.96876382509288,14110.17919114019,5858.576848234596,145711.62428913332,39806.103732768686,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,49,5.838164685171901,19591.646856958207,2260.1637333032627,275805.04734114377,44366.05902009711,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,50,6.727861893297111,64862.401408012454,7293.360255143712,351340.30905453773,273307.45800553885,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,51,-10.16962991511446,72639.2232471123,20881.80657187699,19257.58697438513,55930.535639113,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,52,-4.702069264924318,2778.1566360803054,3453.9585001461583,331546.02710104064,38056.62228348029,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,53,32.797061248764095,72705.8385103041,3891.3219146169126,25700.145489533465,49392.25570773969,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,54,16.73723998604468,30342.176174913537,6426.276234590309,4017.9250110154194,32337.39031227452,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,55,70.91952282763724,57851.396367124056,9434.256717385359,609201.4060891739,163126.83290604973,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,56,6.531819985004872,12046.677972065943,11971.441527388195,254193.95146660978,89436.95191511467,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,57,49.4278489951468,116666.93478243235,3308.7710723137293,167874.0786292618,145153.03664260003,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,58,-13.022556950133387,6693.836977594195,11028.236343828938,62489.37254441858,101290.73279742764,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,59,-47.08381628461526,20473.452472581906,6149.961624240986,21334.22460129874,52190.85676649667,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,60,15.250126902939007,13796.835397792887,5212.340749192578,68078.47760630918,13287.21184955757,0.06299506881960892,0.10787071043788703,0.134326855310189,0.08967118698197324
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,1,8.863784855189127,17830.447257133048,3884.9012487204577,77648.63164649268,54498.371504389055,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,2,26.602063881160298,56137.21550629866,2922.3411484953235,97084.71368123326,99813.0730360144,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,3,-12.834944019220506,23434.817227981723,3806.9818648064684,30400.458587880014,46183.71520122401,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,4,-20.49910675652948,6922.683511376701,6661.568215017846,24680.154053387654,73113.5263176887,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,5,41.41507883410544,41126.41349253914,6833.101543372745,17972.472833986143,9592.984211618417,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,6,-4.249218349089993,34377.957177532655,2242.9307477325174,14294.149954700537,12678.818955204304,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,7,6.361167439451627,33383.32074872747,9900.160523033735,171837.14805103105,64524.30281549323,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,8,42.42090081409734,11538.88579879088,5909.652048423518,169371.94003371152,70631.94386497655,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,9,7.3349298303693855,68238.03529059807,7632.9882996871065,55916.87516720596,80721.4570055869,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,10,-1.0308613451076265,33571.4710317372,5527.451117069953,24041.65377354311,12573.541516374462,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,11,49.021526417619484,5699.644767583632,5569.175711584521,257235.50021122914,52187.80256150062,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,12,23.869826026270324,29521.847797065715,3959.743622785461,61608.520129030905,6419.68023494375,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,13,24.9351205234876,92197.3848585107,7306.497532699936,77695.47937197544,51134.46618775869,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,14,27.44525874149221,10044.548432993872,7582.61478260106,434497.2474993811,109662.67061565467,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,15,-52.00434356589173,12124.371510803896,5556.261235557347,165292.68988660787,153024.13712458895,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,16,-3.5955129771244656,26908.35149273866,3384.4618432374755,107195.73354201559,43170.645675183434,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,17,52.62538089523942,105069.67583121234,3933.9274010544787,160584.58166008527,81963.37231765664,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,18,45.46925122429884,33528.87678747142,5821.860216662405,82289.57260895877,36039.78388754419,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,19,-8.533544959685992,11962.83334547622,6879.127706269929,21262.719830385762,6511.2480942950815,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,20,16.867438960025904,18243.64128740875,5703.8076561549215,1795.1010648353415,5987.899300721284,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,21,-22.218751655461983,64202.00678439192,6837.285621233462,52473.46886983337,114575.37680948932,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,22,-12.646030585429662,64959.231851273085,5617.2423327748265,135195.9636880853,29778.860103223415,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,23,-26.260392603579692,82065.56699373676,4201.839440872344,108972.0517976832,119864.12556866687,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,24,11.870757253893172,27462.06114472646,5897.580536961175,248827.95938055526,95241.73877777717,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,25,4.704533961059908,59624.14148424023,6234.390109255481,221457.95887344654,81564.90883165739,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,26,35.93034577128045,8756.959479122806,4178.032715085828,328993.47197885666,167989.03664612537,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,27,37.05404871427475,111568.13855060088,3727.296396651061,162174.17557535198,254186.8582470035,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,28,52.16376969370319,2861.308431078065,1899.0662608414143,16495.67294590891,29702.72999180705,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,29,10.895399010259037,56707.99942543031,10655.470383409538,96871.09756376524,25485.400631480647,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,30,39.14291102318466,179325.02976007544,4928.446207238967,9073.067349367653,157655.33116742765,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,31,4.430365789099346,74947.41344582145,6783.111958534525,193058.44287490385,68057.71913244172,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,32,11.841939417109197,30583.611019578293,5256.612974327263,53400.021876133134,77238.04758159834,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,33,41.006688356930376,45363.438731855684,5797.446025374796,201990.79359604957,100118.14675497389,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,34,-7.216054548102984,20208.155422251584,5617.046512547845,36403.60676846025,33969.5201327278,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,35,-16.2802295126877,16599.900662284817,1855.5148344145214,46602.45821108866,4755.8554240538715,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,36,44.799026529393714,8336.449524666124,5464.877848425521,82592.8231814656,22523.875121052442,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,37,9.385896415479863,19626.563356946466,5617.28978974999,769862.9911873434,140702.57648204357,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,38,-8.163001509563372,7265.120223699687,8581.765829695618,132093.90874481024,22543.839049956783,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,39,12.5049290614127,59913.063809279185,4899.14396940523,293672.2258961736,122452.10674261139,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,40,-27.324907113952122,24880.56479756752,7960.017757903582,90560.04254543828,94074.43173286936,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,41,22.29520747493942,18778.51966347068,3800.832519069464,10006.451785516098,24628.07673878874,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,42,11.524721371882078,59167.38168823088,6461.5470433917735,75712.45772274095,90789.51644546824,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,43,-4.112234775758732,39736.04033706081,3995.659478455345,32834.31607412289,95191.05705432699,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,44,-11.25331739437988,25199.83035132617,15048.156796003037,28302.633256574565,28312.56360746898,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,45,-50.382585258364664,15996.769094507043,8831.642156319345,48331.552402027824,43379.57111646591,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,46,24.275215350950084,35492.408038671136,3827.8201332092385,43641.56537681157,116089.73592315099,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,47,-43.48495002777143,27436.24634405002,3066.7047951143454,351991.4509325901,33804.11837204432,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,48,39.18410279330043,40824.47738137534,2918.896887797825,26602.082950978413,24070.770369113365,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,49,15.423111504923236,55654.74518601867,7971.970030119629,89033.45511600768,104602.78244523604,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,50,13.558207422747936,57722.381859322886,3967.926508864198,92009.65564051099,45811.61900818422,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,51,43.82309584760792,21388.71918959651,14795.563894472793,151248.34589765058,94747.6477785212,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,52,-51.096362216738264,23062.639689380776,9384.34489511767,39167.73343261112,151601.8023435965,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,53,-28.42108171562607,12523.721564596017,5269.738114214906,60751.18964049717,17787.451572287842,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,54,-2.8229796367052753,42053.41530679936,2572.2679457562804,96601.9844033956,35960.259991466104,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,55,28.248909207787186,9190.984056703139,5121.495546208873,112837.72012584921,30160.216775627232,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,56,11.613221097098869,5514.212074693327,2302.7669405337356,49761.95429435547,22942.570753719345,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,57,31.897708297770663,2946.1300316264965,5149.091628202455,77335.91268724212,77901.23772664704,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,58,-9.003566691504458,4405.603997884515,7452.048052100124,260628.86486774756,75667.50794345852,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,59,13.497187984672955,33964.27064786567,3647.8971790449036,125754.36686831247,53066.85711958086,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
4,chan10-chan11,Voluntary_OutcomeOnsetReportSound,60,58.11706806773712,47534.2474935523,4280.472326265561,162164.92903225365,61041.354681804165,0.22361119005637795,0.0847561562533177,0.11662581374204516,0.1776097042561799
