subject,label,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Gamma_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Gamma_bandITPC,Theta_bandITPC
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,30,24.175627027355617,9230.863463936308,1137.691269256357,29696.840426211293,235.21950445960744,32090.8332027451,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,31,6.431069094891563,532.3527967200034,939.6144329419169,9563.043151627893,256.93575932371965,988.2942663772642,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,32,8.897861610820046,6845.742427026408,3920.661998018751,33502.63968463112,563.8889178997554,12856.273231499541,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,33,-5.127631721137778,7251.643685430005,2401.958272531409,7213.791238891218,353.32073190807404,4738.662527713406,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,34,52.62950950860943,23881.85107538472,3488.5300151717756,23955.21590706127,509.311012465946,34818.99341094987,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,35,-31.63891243326729,11226.276050366083,4206.117794702945,29954.378525337186,834.1444743062258,8680.202183405308,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,36,20.009483932670417,3951.373470585937,1216.1754293530428,15573.38579548952,439.5854206763059,12516.203748002634,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,37,74.1130916439925,9821.992708694605,2389.388384826072,32326.466175718568,691.1868658081387,9800.556898789544,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,38,-3.213694376250154,369.331782548372,637.274108441487,6113.065229684433,170.0371595645441,3144.1584292331027,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,39,-1.4826061117430205,12382.420387623008,2508.058634122316,3621.844168585696,118.91339004201507,4087.805901268193,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
